#,Product ID,Medicine Name,Pack Size,Category,Company,Price (Rs.),Stock Status,Notes
991,013028,FEDAZOLE INJ 40MG,1,Injections,TARGET PHARMA,670,In Stock,
992,013056,FEROL-AD DROPS,,Drops,TARGET PHARMA,300,In Stock,
993,013017,FEROL-D CAP,,Capsules,TARGET PHARMA,390,In Stock,
994,013015,FEROL-D DROPS,1`S,Drops,TARGET PHARMA,170,In Stock,
995,013014,FEROL-D TAB,20`S,Tablets,TARGET PHARMA,300,In Stock,
996,013018,FRU-10 CAP,10`S,Capsules,TARGET PHARMA,430,In Stock,
997,013036,GENNIFER 40MG CAP,14`S,Capsules,TARGET PHARMA,100,In Stock,
998,013032,GLO BEX-5 SYP (GLYMORE),120ML,Syrups,TARGET PHARMA,390,In Stock,
999,013009,GLOCID 120ML AYP,120ML,Other / General,TARGET PHARMA,130,In Stock,
1000,013033,LAXOWIN 120ML SYP,120ML,Syrups,TARGET PHARMA,300,In Stock,
1001,013030,MERAZ 40MG (GLYMORE),14`S,Other / General,TARGET PHARMA,240,In Stock,
1002,013016,P-SESQ (GLYMORE),14`S,Other / General,TARGET PHARMA,280,In Stock,
1003,013026,PETRA 20 MG CAP,14,Capsules,TARGET PHARMA,150,In Stock,
1004,013022,PETRA CAP 40 MG,14,Capsules,TARGET PHARMA,330,In Stock,
1005,013019,PROTONOL (CLOSE),,Other / General,TARGET PHARMA,400,In Stock,
1006,013027,REPERAL TAB (GLAYMORE PH),30`S,Tablets,TARGET PHARMA,50,In Stock,
1007,013029,ROGASTRIL 1MG TAB (GLAYMORE),,Tablets,TARGET PHARMA,390,In Stock,
1008,013013,ROVITROX INJ 1G,1,Injections,TARGET PHARMA,740,In Stock,
1009,013005,S-CID SYP,120ML,Syrups,TARGET PHARMA,360,In Stock,
1010,013020,TREVLIG 500MG TAB,6S,Tablets,TARGET PHARMA,80,In Stock,
1011,013024,TRISPAN 400MG CAP,5`S,Capsules,TARGET PHARMA,200,In Stock,
1012,013023,TRISPAN PLAIN SYP,30ML,Syrups,TARGET PHARMA,430,In Stock,
1013,013012,VALIXIME CAP 400 MG,5,Capsules,TARGET PHARMA,310,In Stock,
1014,013011,VALIXIME DS SYP 30 ML,1,Syrups,TARGET PHARMA,490,In Stock,
1015,015006,ACIVE-SF 400MG,400GM,IV & Infusions,OSPHERIC PHARMACEUTICALS (015),930,In Stock,
1016,015002,ADOCID SYP,120ML,Syrups,OSPHERIC PHARMACEUTICALS (015),500,In Stock,
1017,015001,APIGO 120ML SYP,,Syrups,OSPHERIC PHARMACEUTICALS (015),380,In Stock,
1018,015056,ASPIC 100MG TAB,30S,Tablets,OSPHERIC PHARMACEUTICALS (015),80,In Stock,
1019,015053,BETAHIST TAB,30S,Tablets,OSPHERIC PHARMACEUTICALS (015),180,In Stock,
1020,015004,BIO-REX 120ML SYP,,Syrups,OSPHERIC PHARMACEUTICALS (015),270,In Stock,
1021,015074,CABZIT 10MG TAB,14S,Tablets,OSPHERIC PHARMACEUTICALS (015),400,In Stock,
1022,015099,CABZIT 20MG TAB,14S,Tablets,OSPHERIC PHARMACEUTICALS (015),130,In Stock,
1023,015008,CAL-MINE TAB,30S,Tablets,OSPHERIC PHARMACEUTICALS (015),230,In Stock,
1024,015082,CALDOB CAP,30S,Capsules,OSPHERIC PHARMACEUTICALS (015),360,In Stock,
1025,015076,CALLET SACHET,10,Sachets & Powders,OSPHERIC PHARMACEUTICALS (015),370,In Stock,
1026,015089,CALSIM-Z SACHET,10S,Sachets & Powders,OSPHERIC PHARMACEUTICALS (015),130,In Stock,
1027,015005,CARA-RIB 20MG TAB,10S,Tablets,OSPHERIC PHARMACEUTICALS (015),60,In Stock,
1028,015050,CEFGEN 30ML SUSP,30ML,Suspensions,OSPHERIC PHARMACEUTICALS (015),500,In Stock,
1029,015042,CEFGEN 400MG CAP,5S,Capsules,OSPHERIC PHARMACEUTICALS (015),460,In Stock,
1030,015052,CEFGEN DS SUSP,60ML,Suspensions,OSPHERIC PHARMACEUTICALS (015),250,In Stock,
1031,015084,CEFRASUL 2GM INJ,1VAIL,Injections,OSPHERIC PHARMACEUTICALS (015),350,In Stock,
1032,015066,CIPROZAT 250MG TAB,10S,Tablets,OSPHERIC PHARMACEUTICALS (015),240,In Stock,
1033,015007,CIPVAX 250MG TAB,10S,Tablets,OSPHERIC PHARMACEUTICALS (015),400,In Stock,
1034,015043,CIPVAX 500MG TAB,10S,Tablets,OSPHERIC PHARMACEUTICALS (015),50,In Stock,
1035,015067,CITIXIL 120ML SYP,120ML,Syrups,OSPHERIC PHARMACEUTICALS (015),450,In Stock,
1036,015030,COXIA 200MG TAB,30S,Tablets,OSPHERIC PHARMACEUTICALS (015),310,In Stock,
1037,015062,CRES-D INJ,1AMP,Injections,OSPHERIC PHARMACEUTICALS (015),260,In Stock,
1038,015085,DESYRE 20MG CAP,14S,Capsules,OSPHERIC PHARMACEUTICALS (015),220,In Stock,
1039,015086,DESYRE 40MG CAP,14S,Capsules,OSPHERIC PHARMACEUTICALS (015),150,In Stock,
1040,015060,DEXGEN DR 30MG CAP,30S,Capsules,OSPHERIC PHARMACEUTICALS (015),370,In Stock,
1041,015083,DEXGEN DR 60MG CAP,30S,Capsules,OSPHERIC PHARMACEUTICALS (015),150,In Stock,
1042,015093,DKZ CAP,1S,Capsules,OSPHERIC PHARMACEUTICALS (015),490,In Stock,
1043,015080,E-MEPRA 40MG CAP,14S,Capsules,OSPHERIC PHARMACEUTICALS (015),170,In Stock,
1044,015073,E-MEPRA INJ,1VAIL,Injections,OSPHERIC PHARMACEUTICALS (015),780,In Stock,
1045,015044,ESONOM 40MG TAB,28S,Tablets,OSPHERIC PHARMACEUTICALS (015),230,In Stock,
1046,015018,ETHISLIM CAP,30S,Capsules,OSPHERIC PHARMACEUTICALS (015),400,In Stock,
1047,015009,FIMRA 2.5MG TAB,30S,Tablets,OSPHERIC PHARMACEUTICALS (015),220,In Stock,
1048,015075,FIZYME 30ML SUSP,30ML,Suspensions,OSPHERIC PHARMACEUTICALS (015),360,In Stock,
1049,015068,FIZYME 400MG CAP,5S,Capsules,OSPHERIC PHARMACEUTICALS (015),380,In Stock,
1050,015104,GAVRIDE 50MG TAB,30S,Tablets,OSPHERIC PHARMACEUTICALS (015),350,In Stock,
1051,015010,GD-CID 120ML SYP,,Syrups,OSPHERIC PHARMACEUTICALS (015),250,In Stock,
1052,015071,GEMTONIX 1GM INJ,1VAIL,Injections,OSPHERIC PHARMACEUTICALS (015),730,In Stock,
1053,015070,GEMTONIX 500MG INJ,1VAIL,Injections,OSPHERIC PHARMACEUTICALS (015),330,In Stock,
1054,015107,GENOCOL SACHET,15S,Sachets & Powders,OSPHERIC PHARMACEUTICALS (015),300,In Stock,
1055,015014,GINVIT TAB,30S,Tablets,OSPHERIC PHARMACEUTICALS (015),170,In Stock,
1056,015048,GLUCHEM SACHET,15S,Sachets & Powders,OSPHERIC PHARMACEUTICALS (015),380,In Stock,
1057,015012,GRAYPIME 1GM INJ,,Injections,OSPHERIC PHARMACEUTICALS (015),320,In Stock,
1058,015011,GRAYPIME 500MG INJ,,Injections,OSPHERIC PHARMACEUTICALS (015),230,In Stock,
1059,015015,HEBIFER 120ML SYP,,Syrups,OSPHERIC PHARMACEUTICALS (015),270,In Stock,
1060,015016,HEBIFER TAB,30S,Tablets,OSPHERIC PHARMACEUTICALS (015),310,In Stock,
1061,015094,ISPA FIB SACHETS,10S,Sachets & Powders,OSPHERIC PHARMACEUTICALS (015),270,In Stock,
1062,015058,JERITA-M 50/500MG TAB,14S,Tablets,OSPHERIC PHARMACEUTICALS (015),370,In Stock,
1063,015059,JERITA-M DS 50/1000MG TAB,14S,Tablets,OSPHERIC PHARMACEUTICALS (015),220,In Stock,
1064,015017,JUTROMES 250MG TAB,10S,Tablets,OSPHERIC PHARMACEUTICALS (015),50,In Stock,
1065,015105,KALOPRIDE 2MG TAB,10S,Tablets,OSPHERIC PHARMACEUTICALS (015),230,In Stock,
1066,015039,KAN-F CAP,1S,Capsules,OSPHERIC PHARMACEUTICALS (015),270,In Stock,
1067,015064,KAROZON PLUS 1GM INJ,1VAIL,Injections,OSPHERIC PHARMACEUTICALS (015),770,In Stock,
1068,015065,KAROZON PLUS 2GM INJ,1VAIL,Injections,OSPHERIC PHARMACEUTICALS (015),340,In Stock,
1069,015019,LEVENX 250MG CAP,10S,Capsules,OSPHERIC PHARMACEUTICALS (015),360,In Stock,
1070,015020,LEVENX 500MG CAP,10S,Capsules,OSPHERIC PHARMACEUTICALS (015),420,In Stock,
1071,015022,LIZOBACT 600MG TAB,,Tablets,OSPHERIC PHARMACEUTICALS (015),350,In Stock,
1072,015023,LIZOBACT 60ML SUS,60ML,Other / General,OSPHERIC PHARMACEUTICALS (015),300,In Stock,
1073,015021,LORNOM 8MG TAB,30S,Tablets,OSPHERIC PHARMACEUTICALS (015),260,In Stock,
1074,015077,MECO-3 PLUS CAP,20S,Capsules,OSPHERIC PHARMACEUTICALS (015),430,In Stock,
1075,015049,MEKAST SACHET,14S,Sachets & Powders,OSPHERIC PHARMACEUTICALS (015),400,In Stock,
1076,015025,MEKAST-10 TAB,14S,Tablets,OSPHERIC PHARMACEUTICALS (015),290,In Stock,
1077,015046,METHORAX 10MG TAB,10S,Tablets,OSPHERIC PHARMACEUTICALS (015),340,In Stock,
1078,015031,MT VIT 120ML SYP,120ML,Syrups,OSPHERIC PHARMACEUTICALS (015),300,In Stock,
1079,015027,MT VIT TAB,30S,Tablets,OSPHERIC PHARMACEUTICALS (015),170,In Stock,
1080,015097,MYO-PLUS TAB,30S,Tablets,OSPHERIC PHARMACEUTICALS (015),200,In Stock,
1081,015026,MYOCAM 15MG CAP,20S,Capsules,OSPHERIC PHARMACEUTICALS (015),440,In Stock,
1082,015106,N-TYCO 500MG TAB,20S,Tablets,OSPHERIC PHARMACEUTICALS (015),290,In Stock,
1083,015078,NEMIA PLUS TAB,30S,Tablets,OSPHERIC PHARMACEUTICALS (015),190,In Stock,
1084,015096,NEOMETIN TAB,10S,Tablets,OSPHERIC PHARMACEUTICALS (015),310,In Stock,
1085,015069,NERF TAB,30S,Tablets,OSPHERIC PHARMACEUTICALS (015),70,In Stock,
1086,015101,NEUPEX 120ML SYP,120ML,Syrups,OSPHERIC PHARMACEUTICALS (015),300,In Stock,
1087,015045,NUZOLE 40MG CAP,14S,Capsules,OSPHERIC PHARMACEUTICALS (015),380,In Stock,
1088,015024,OMEGA-3 CAP,30S,Capsules,OSPHERIC PHARMACEUTICALS (015),320,In Stock,
1089,015103,ON-DERAPH 8MG TAB,10S,Tablets,OSPHERIC PHARMACEUTICALS (015),290,In Stock,
1090,015102,ON-DERAPH ORAL SOLUTION,25ML,Other / General,OSPHERIC PHARMACEUTICALS (015),170,In Stock,
1091,015029,ORYMED 120ML SYP,,Syrups,OSPHERIC PHARMACEUTICALS (015),410,In Stock,
1092,015033,OVULIN 50MG TAB,10S,Tablets,OSPHERIC PHARMACEUTICALS (015),70,In Stock,
1093,015054,PACILINE 4.5GM INJ,0,Injections,OSPHERIC PHARMACEUTICALS (015),310,In Stock,
1094,015032,PHYNOCIT 50MG TAB,10S,Tablets,OSPHERIC PHARMACEUTICALS (015),370,In Stock,
1095,015092,PREVOCID 120ML SYP,120ML,Syrups,OSPHERIC PHARMACEUTICALS (015),470,In Stock,
1096,015098,PRO-C TAB,30S,Tablets,OSPHERIC PHARMACEUTICALS (015),260,In Stock,
1097,015079,PROBEST 500MG TAB,30S,Tablets,OSPHERIC PHARMACEUTICALS (015),110,In Stock,
1098,015028,PRONOS SYP,120ML,Syrups,OSPHERIC PHARMACEUTICALS (015),380,In Stock,
1099,015051,PRONT IVY COUGH SYP,120ML,Syrups,OSPHERIC PHARMACEUTICALS (015),160,In Stock,
1100,015047,REPAVIL 40MG TAB,30S,Tablets,OSPHERIC PHARMACEUTICALS (015),380,In Stock,
1101,015091,REPLIN OD TAB,30S,Tablets,OSPHERIC PHARMACEUTICALS (015),340,In Stock,
1102,015072,REVIBRA 200MG CAP,20S,Capsules,OSPHERIC PHARMACEUTICALS (015),80,In Stock,
1103,015090,ROSIPINE 1000MG INJ,1VAIL,Injections,OSPHERIC PHARMACEUTICALS (015),330,In Stock,
1104,015036,SEBRON TAB,30S,Tablets,OSPHERIC PHARMACEUTICALS (015),310,In Stock,
1105,015081,SIMOL TAB,30S,Tablets,OSPHERIC PHARMACEUTICALS (015),140,In Stock,
1106,015057,SORUF TAB,50S,Tablets,OSPHERIC PHARMACEUTICALS (015),90,In Stock,
1107,015034,SPEDI-25 TAB,20S,Tablets,OSPHERIC PHARMACEUTICALS (015),350,In Stock,
1108,015035,SPEDI-50 TAB,20S,Tablets,OSPHERIC PHARMACEUTICALS (015),210,In Stock,
1109,015055,STROBIC SACHET,10S,Sachets & Powders,OSPHERIC PHARMACEUTICALS (015),270,In Stock,
1110,015037,TAZOPER 4.5MG INJ,,Injections,OSPHERIC PHARMACEUTICALS (015),650,In Stock,
1111,015100,TELIA CAP,30S,Capsules,OSPHERIC PHARMACEUTICALS (015),490,In Stock,
1112,015063,THREE-D TAB,1S,Tablets,OSPHERIC PHARMACEUTICALS (015),100,In Stock,
1113,015038,TRIBUL CAP,30S,Capsules,OSPHERIC PHARMACEUTICALS (015),290,In Stock,
1114,015088,TRULACT TIN PACK,1S,Other / General,OSPHERIC PHARMACEUTICALS (015),420,In Stock,
1115,015061,UBELKEIT TAB,30S,Tablets,OSPHERIC PHARMACEUTICALS (015),290,In Stock,
1116,015003,UNOMOX 400MG TAB,5S,Tablets,OSPHERIC PHARMACEUTICALS (015),250,In Stock,
1117,015087,VEL-Q TAB,14S,Tablets,OSPHERIC PHARMACEUTICALS (015),450,In Stock,
1118,015013,VITALAC SYP,120ML,Syrups,OSPHERIC PHARMACEUTICALS (015),550,In Stock,
1119,015040,ZIM 250MG TAB,10S,Tablets,OSPHERIC PHARMACEUTICALS (015),360,In Stock,
1120,015041,ZIM 500MG TAB,6S,Tablets,OSPHERIC PHARMACEUTICALS (015),390,In Stock,
1121,015095,ZIM SUSP,5ML,Suspensions,OSPHERIC PHARMACEUTICALS (015),120,In Stock,
1122,016016,ACNEDOL CREAM,20GM,Topicals / Creams & Gels,DERMAGENICS,510,In Stock,
1123,016004,ACNEDOL FACE WASH,60ML,Topicals / Creams & Gels,DERMAGENICS,160,In Stock,
1124,016001,ACNEDOL SERUM 15ML,15ML,Topicals / Creams & Gels,DERMAGENICS,270,In Stock,
1125,016003,ACNEDOL SERUM 20GM,20GM,Topicals / Creams & Gels,DERMAGENICS,520,In Stock,
1126,016002,ANA-ZIT CREAM,20GM,Topicals / Creams & Gels,DERMAGENICS,550,In Stock,
1127,016017,ANA-ZIT SERUM,15ML,Topicals / Creams & Gels,DERMAGENICS,700,In Stock,
1128,016005,CES-VI BRIGHTING CERUM,30GM,Other / General,DERMAGENICS,260,In Stock,
1129,016014,CES-VI CREAM,30GM,Topicals / Creams & Gels,DERMAGENICS,260,In Stock,
1130,016018,CESVI FACE WASH,1S,Topicals / Creams & Gels,DERMAGENICS,590,In Stock,
1131,016015,DRYZEN LOTION,100ML,Topicals / Creams & Gels,DERMAGENICS,170,In Stock,
1132,016006,GLAM WHITE BRIGHTENING CREAM,30GM,Topicals / Creams & Gels,DERMAGENICS,390,In Stock,
1133,016007,GLAM WHITE FACE WASH,60ML,Topicals / Creams & Gels,DERMAGENICS,180,In Stock,
1134,016026,IROSUCRA INJ,5AMP,Injections,DERMAGENICS,270,In Stock,
1135,016030,LEOX 500MG TAB,10`S,Tablets,DERMAGENICS,330,In Stock,
1136,016040,LEVOTICZINE 5MG TAB,10`S,Tablets,DERMAGENICS,150,In Stock,
1137,016039,LOBASTIN 10MG TAB,10`S,Tablets,DERMAGENICS,240,In Stock,
1138,016038,LOPRITAC TAB,20`S,Tablets,DERMAGENICS,60,In Stock,
1139,016033,LOW-H 10MG TAB,10`S,Tablets,DERMAGENICS,70,In Stock,
1140,016035,LOW-H 60ML SYP,60ML,Syrups,DERMAGENICS,300,In Stock,
1141,016023,MOTEDONE 120ML SYP,120ML,Syrups,DERMAGENICS,600,In Stock,
1142,016024,MOTEDONE TAB,50`S,Tablets,DERMAGENICS,80,In Stock,
1143,016034,MUCID 120ML SYP,120ML,Syrups,DERMAGENICS,280,In Stock,
1144,016008,NILSUN CREAM,30GM,Topicals / Creams & Gels,DERMAGENICS,340,In Stock,
1145,016029,NURZOL 20MG CAP,14`S,Capsules,DERMAGENICS,310,In Stock,
1146,016025,ORUXIN 250MG TAB,10`S,Tablets,DERMAGENICS,320,In Stock,
1147,016027,PIRICAM 20MG TAB,20`S,Tablets,DERMAGENICS,140,In Stock,
1148,016009,REUERSAL SHAMPOO,100ML,Shampoos,DERMAGENICS,300,In Stock,
1149,016010,SCALP VI SHAMPOO,100ML,Shampoos,DERMAGENICS,480,In Stock,
1150,016036,SPORCEF 250MG INJ,250MG,Injections,DERMAGENICS,670,In Stock,
1151,016037,SPORCEF 500MG INJ,500MG,Injections,DERMAGENICS,380,In Stock,
1152,016011,SUNAID SUNCREEN,30GM,Other / General,DERMAGENICS,180,In Stock,
1153,016028,T-KAST 10MG TAB,14`S,Tablets,DERMAGENICS,160,In Stock,
1154,016012,TANPRO SUNBLOCK,40GM,Other / General,DERMAGENICS,130,In Stock,
1155,016032,TAZECEF 1GM INJ,1VAIL,Injections,DERMAGENICS,630,In Stock,
1156,016031,TAZECEF 500MG INJ,1VAIL,Injections,DERMAGENICS,450,In Stock,
1157,016013,ZEROFALL SERUM,40ML,Topicals / Creams & Gels,DERMAGENICS,430,In Stock,
1158,017001,AKNOW BAR,90GM,Other / General,UMMATI TRADERS,450,In Stock,
1159,017036,AOK-D SUSP,120ML,Suspensions,UMMATI TRADERS,190,In Stock,
1160,017027,BARP COLIC DROPS,20ML,Drops,UMMATI TRADERS,150,In Stock,
1161,017024,BC FINE DROPS,30ML,Drops,UMMATI TRADERS,220,In Stock,
1162,017012,BC-FINE SYP,120ML,Syrups,UMMATI TRADERS,500,In Stock,
1163,017033,BNC KILSIM SYP,120ML,Syrups,UMMATI TRADERS,260,In Stock,
1164,017063,CIPROKING 500MG TAB,10S,Tablets,UMMATI TRADERS,340,In Stock,
1165,017017,COUGH GO SYP,120ML,Syrups,UMMATI TRADERS,260,In Stock,
1166,017007,D-OVAL DROP,15ML,Drops,UMMATI TRADERS,290,In Stock,
1167,017016,DESOLAC SYP,120ML,Syrups,UMMATI TRADERS,100,In Stock,
1168,017015,FLITRON SYP,120ML,Syrups,UMMATI TRADERS,390,In Stock,
1169,017018,FUNDUS SYP,120ML,Syrups,UMMATI TRADERS,280,In Stock,
1170,017031,GASTOFEN SYP,120ML,Syrups,UMMATI TRADERS,530,In Stock,
1171,017023,GASTROCID SYP,120ML,Syrups,UMMATI TRADERS,440,In Stock,
1172,017038,GELURID SYP,120ML,Syrups,UMMATI TRADERS,200,In Stock,
1173,017006,HI-CUF SYP,120ML,Syrups,UMMATI TRADERS,140,In Stock,
1174,017004,KD-CARE SYP,120ML,Syrups,UMMATI TRADERS,380,In Stock,
1175,017028,LEVAX FRESH PLUS,240ML,Other / General,UMMATI TRADERS,300,In Stock,
1176,017013,LEVAX HEMACAL TONIC,240ML,Other / General,UMMATI TRADERS,450,In Stock,
1177,017065,LOSERT 50MG TAB,20S,Tablets,UMMATI TRADERS,240,In Stock,
1178,017019,MEMOR MULTI MUD SYP,120ML,Syrups,UMMATI TRADERS,500,In Stock,
1179,017026,MEMOR SYP,120ML,Syrups,UMMATI TRADERS,370,In Stock,
1180,017034,MENSO ALETRIS SYP,240ML,Syrups,UMMATI TRADERS,540,In Stock,
1181,017008,MENSO GYNOVIT SYP,120ML,Syrups,UMMATI TRADERS,260,In Stock,
1182,017011,NORODX SUSP,120ML,Suspensions,UMMATI TRADERS,390,In Stock,
1183,017010,NOVACAL ARTHOLA SYP,120ML,Syrups,UMMATI TRADERS,290,In Stock,
1184,017035,NOVACAL SYP,240ML,Syrups,UMMATI TRADERS,220,In Stock,
1185,017025,NOVACAL SYP,120ML,Syrups,UMMATI TRADERS,340,In Stock,
1186,017022,O-PLUS SYP,120ML,Syrups,UMMATI TRADERS,400,In Stock,
1187,017020,ONE D DROPS,15ML,Drops,UMMATI TRADERS,110,In Stock,
1188,017003,PHAKKI,12S,Other / General,UMMATI TRADERS,230,In Stock,
1189,017037,PILES CARE CAP,12S,Capsules,UMMATI TRADERS,320,In Stock,
1190,017032,PULMO CHEST SYP,120ML,Syrups,UMMATI TRADERS,460,In Stock,
1191,017002,SCABTIC LOTION,90ML,Topicals / Creams & Gels,UMMATI TRADERS,340,In Stock,
1192,017021,SHARBAT PODINA,120ML,Other / General,UMMATI TRADERS,440,In Stock,
1193,017005,SHARBAT PODINA PLUS ADRAK,120ML,Other / General,UMMATI TRADERS,260,In Stock,
1194,017030,STOM CARE COLIC SYP,120ML,Syrups,UMMATI TRADERS,540,In Stock,
1195,017014,STOM CARE PEPPERMINT SYP,120ML,Syrups,UMMATI TRADERS,280,In Stock,
1196,017029,THERMALIV SYP,120ML,Syrups,UMMATI TRADERS,110,In Stock,
1197,017009,TOOT SIYAY SYP,120ML,Syrups,UMMATI TRADERS,520,In Stock,
1198,017066,VOMINEC 8MG TAB,10S,Tablets,UMMATI TRADERS,300,In Stock,
1199,019011,BRN TAB,20S,Tablets,MIX COMPANIES,220,In Stock,
1200,019021,CHOLINE SYP,120ML,Syrups,MIX COMPANIES,100,In Stock,
1201,020006,APETIZ SYP,1s,Syrups,AUSTIN PHARMA,460,In Stock,
1202,020030,AUSTA-Z 250MG TAB,6`S,Tablets,AUSTIN PHARMA,80,In Stock,
1203,020003,AUSTACLIN-T,30 ML,Other / General,AUSTIN PHARMA,390,In Stock,
1204,020031,AUSTAFUS CREAM,15GM,Topicals / Creams & Gels,AUSTIN PHARMA,650,In Stock,
1205,020014,AUSTAFUS-H CREAM,15GM,Topicals / Creams & Gels,AUSTIN PHARMA,690,In Stock,
1206,020011,AUSTAGENT CREAM,15GM,Topicals / Creams & Gels,AUSTIN PHARMA,690,In Stock,
1207,020029,AUSTAMO 15GM CREAM,15GM,Topicals / Creams & Gels,AUSTIN PHARMA,300,In Stock,
1208,020016,AUSTAMO 5GM CREAM,5GM,Topicals / Creams & Gels,AUSTIN PHARMA,610,In Stock,
1209,020009,AUSTASALIC OINTMENT,1,Topicals / Creams & Gels,AUSTIN PHARMA,630,In Stock,
1210,020013,AUSTASCAB CRAEM 50GM,20G,Other / General,AUSTIN PHARMA,220,In Stock,
1211,020010,AUSTASONE OINTMENT,1,Topicals / Creams & Gels,AUSTIN PHARMA,500,In Stock,
1212,020034,BLUTREXATE 2.5MG TAB,100`S,Tablets,AUSTIN PHARMA,270,In Stock,
1213,020033,BLUWIN 250MG TAB,10S,Tablets,AUSTIN PHARMA,190,In Stock,
1214,020032,BLUWIN CREAM,10GM,Topicals / Creams & Gels,AUSTIN PHARMA,520,In Stock,
1215,020024,CALBONE 120ML SYP,120ML,Syrups,AUSTIN PHARMA,220,In Stock,
1216,020035,CLOSE,5ML,Other / General,AUSTIN PHARMA,240,In Stock,
1217,020036,CLOSE,5ML,Other / General,AUSTIN PHARMA,160,In Stock,
1218,020037,CLOSE,5ML,Other / General,AUSTIN PHARMA,140,In Stock,
1219,020038,CLOSE,5ML,Other / General,AUSTIN PHARMA,100,In Stock,
1220,020023,CRAN BAY,10,Other / General,AUSTIN PHARMA,270,In Stock,
1221,020028,CRYS HEP 120ML SYP,120ML,Syrups,AUSTIN PHARMA,600,In Stock,
1222,020021,CRYS KID DROP,1,Drops,AUSTIN PHARMA,220,In Stock,
1223,020019,CRYS VIT SYRUP,1,Syrups,AUSTIN PHARMA,120,In Stock,
1224,020018,CRYS VIT TAB,30,Tablets,AUSTIN PHARMA,420,In Stock,
1225,020020,CRYSCID SYP 120ML,1s,Syrups,AUSTIN PHARMA,330,In Stock,
1226,020012,CRYSTAL-F TAB,30,Tablets,AUSTIN PHARMA,130,In Stock,
1227,020007,CYTEN TAB,20,Tablets,AUSTIN PHARMA,100,In Stock,
1228,020001,ERBIFIN,10 MGM,Other / General,AUSTIN PHARMA,260,In Stock,
1229,020026,FERTILE TAB,20s,Tablets,AUSTIN PHARMA,250,In Stock,
1230,020022,FIRTILE TAB,20,Tablets,AUSTIN PHARMA,310,In Stock,
1231,020004,FLON CAP,1,Capsules,AUSTIN PHARMA,190,In Stock,
1232,020005,FOZRO CAP,10,Capsules,AUSTIN PHARMA,200,In Stock,
1233,020017,MONFLU CAP 150 MG,1,Capsules,AUSTIN PHARMA,160,In Stock,
1234,020027,PROFILL SACHET,10`S,Sachets & Powders,AUSTIN PHARMA,400,In Stock,
1235,020025,SIXIME DRY SUSP,5ML,Suspensions,AUSTIN PHARMA,330,In Stock,
1236,020002,SUNMENT CREAM,30GM,Topicals / Creams & Gels,AUSTIN PHARMA,450,In Stock,
1237,020015,TERBILET TAB 125MG,,Tablets,AUSTIN PHARMA,370,In Stock,
1238,020008,THERON-F CAP,30,Capsules,AUSTIN PHARMA,250,In Stock,
1239,021001,ARIGIT 10MG TAB,,Tablets,GLITZ PHARMA,150,In Stock,
1240,021002,ARIGIT 15MG TAB,30S,Tablets,GLITZ PHARMA,210,In Stock,
1241,021035,D GLIT INJ,,Injections,GLITZ PHARMA,760,In Stock,
1242,021100,D-GLIT 5MG INJ,1S,Injections,GLITZ PHARMA,520,In Stock,
1243,021063,DEPFREE 20MG CAP,,Capsules,GLITZ PHARMA,290,In Stock,
1244,021064,DEPFREE 30MG CAP,,Capsules,GLITZ PHARMA,150,In Stock,
1245,021065,DEPFREE 60MG CAP,,Capsules,GLITZ PHARMA,370,In Stock,
1246,021003,DOXAGIT 2MG TAB,20S,Tablets,GLITZ PHARMA,90,In Stock,
1247,021004,DOXAGIT 4MG TAB,,Tablets,GLITZ PHARMA,140,In Stock,
1248,021091,EGER 20MG CAP,14S,Capsules,GLITZ PHARMA,220,In Stock,
1249,021104,EGER 40MG CAP,14S,Capsules,GLITZ PHARMA,330,In Stock,
1250,021036,ESGLIT 10MG TAB,14S,Tablets,GLITZ PHARMA,400,In Stock,
1251,021037,ESGLIT 20MG TAB,,Tablets,GLITZ PHARMA,280,In Stock,
1252,021066,ESOGIP 20MG TAB,,Tablets,GLITZ PHARMA,100,In Stock,
1253,021038,ESOGIP 40MG TAB,,Tablets,GLITZ PHARMA,300,In Stock,
1254,021007,ESZOPIC 3MG TAB,,Tablets,GLITZ PHARMA,50,In Stock,
1255,021005,ESZOPIC-1 1MG TAB,10S,Tablets,GLITZ PHARMA,210,In Stock,
1256,021006,ESZOPIC-2 2MG TAB,10S,Tablets,GLITZ PHARMA,390,In Stock,
1257,021067,GABOZ 100MG CAP,30S,Capsules,GLITZ PHARMA,150,In Stock,
1258,021068,GABOZ 300MG CAP,10S,Capsules,GLITZ PHARMA,370,In Stock,
1259,021069,GALAXY 20MG CAP,30S,Capsules,GLITZ PHARMA,310,In Stock,
1260,021039,GEROX 20MG TAB,30S,Tablets,GLITZ PHARMA,210,In Stock,
1261,021071,GINGLITZ CAP,,Capsules,GLITZ PHARMA,450,In Stock,
1262,021106,GINGLITZ PLUS 120ML,120ML,Other / General,GLITZ PHARMA,320,In Stock,
1263,021070,GINGLITZ PLUS 25/120MG CAP,30S,Capsules,GLITZ PHARMA,480,In Stock,
1264,021101,GLIF-K 50MG TAB,20S,Tablets,GLITZ PHARMA,280,In Stock,
1265,021103,GLIKUFF COUGH SYP,120ML,Syrups,GLITZ PHARMA,160,In Stock,
1266,021010,GLIPIN 100MG TAB,50S,Tablets,GLITZ PHARMA,190,In Stock,
1267,021009,GLIPIN 25MG TAB,50S,Tablets,GLITZ PHARMA,350,In Stock,
